,Temp,Field,Moment_emu,Moment_emu_g,Field_True
0,300.0,-7.00003515625,-0.0019709830116122,-39.624120695030356,-6.764925
1,300.0,-6.50003203125,-0.0020090788967747,-40.389990285366494,-6.28322
2,300.0,-6.000040625,-0.0020419161470385,-41.05014167179647,-5.799313
3,300.0,-5.5000171875,-0.002071894215831,-41.652812830827074,-5.316038
4,300.0,-5.00003046875,-0.0021027804481427,-42.27374146883318,-4.832623
5,300.0,-4.500025390625,-0.0021332715223709,-42.88672595333722,-4.349575
6,300.0,-4.00002265625,-0.0021621689941916,-43.46767307690885,-3.8666050000000003
7,300.0,-3.500041796875,-0.0021929795691111,-44.087080718730654,-3.3831629999999997
8,300.0,-3.000039453125,-0.002222668363816,-44.68393638808251,-2.899338
9,300.0,-2.5000439453125,-0.0022511766525248,-45.25705947739938,-2.4161
10,300.0,-2.000044921875,-0.0022785495846552,-45.80735765862249,-1.9329150000000002
11,300.0,-1.50002265625,-0.0023038773617996,-46.31654058541273,-1.4495799999999999
12,300.0,-1.00003232421875,-0.0023239832243034,-46.720743522644845,-0.9662440000000001
13,300.0,-0.95003994140625,-0.0023249448124643,-46.74007503647421,-0.91775
14,300.0,-0.90003046875,-0.002325351842154,-46.7482578536046,-0.869359
15,300.0,-0.85002109375,-0.0023258515874658,-46.75830460105745,-0.820809
16,300.0,-0.800045849609375,-0.0023261596801025,-46.764498413865546,-0.7724270000000001
17,300.0,-0.75004990234375,-0.002327523899027,-46.7919243099795,-0.723916
18,300.0,-0.700046484375,-0.002327943943141,-46.80036876565076,-0.675545
19,300.0,-0.650045654296875,-0.0023274151659456,-46.7897383688955,-0.627235
20,300.0,-0.600032568359375,-0.0023257741415478,-46.75674764882393,-0.578851
21,300.0,-0.550039013671875,-0.0023243185452597,-46.72748472638213,-0.5304949999999999
22,300.0,-0.500033251953125,-0.002322830488829,-46.69756923382654,-0.48213999999999996
23,300.0,-0.450039697265625,-0.0023186115241541,-46.61275228487194,-0.433838
24,300.0,-0.400027807617188,-0.0023125438915771,-46.490770205803955,-0.385323
25,300.0,-0.35004404296875,-0.0023049784121939,-46.33867581106309,-0.33692
26,300.0,-0.300019946289063,-0.0022924945993217,-46.087704541870046,-0.288381
27,300.0,-0.25003740234375,-0.0022768036098548,-45.77225704344015,-0.23994400000000002
28,300.0,-0.200036511230469,-0.002239921402436,-45.030786909171326,-0.191347
29,300.0,-0.150030749511719,-0.0021819946598041,-43.86624301001367,-0.142725
30,300.0,-0.100027423095703,-0.0020647135424274,-41.50845447363194,-0.094154
31,300.0,-0.0800385620117187,-0.0019794082967972,-39.79350039799767,-0.074985
32,300.0,-0.0790253723144531,-0.0019735192797925,-39.67510915911101,-0.073589
33,300.0,-0.0780268432617187,-0.0019658546344851,-39.52102115888183,-0.07266900000000001
34,300.0,-0.0770283142089844,-0.0019607083142578,-39.41756089939689,-0.071564
35,300.0,-0.0760248962402344,-0.0019541403765206,-39.28552081783201,-0.07061100000000001
36,300.0,-0.075021484375,-0.0019478579025956,-39.15921962517792,-0.069597
37,300.0,-0.0740241821289063,-0.001943644118254,-39.0745068202726,-0.068772
38,300.0,-0.07302076416015621,-0.0019375187866341,-38.95136477492059,-0.068618
39,300.0,-0.0720466796875,-0.0019334411822798,-38.86938969642958,-0.066726
40,300.0,-0.0710481506347656,-0.0019270343671001,-38.74058878010736,-0.065582
41,300.0,-0.0700202941894531,-0.0019183331351834,-38.56566151709622,-0.06479700000000001
42,300.0,-0.0690425476074219,-0.0019147936635942,-38.494504917257046,-0.063777
43,300.0,-0.0680464660644531,-0.0019064801021493,-38.327371278784526,-0.062852
44,300.0,-0.06704793701171871,-0.001900247665351,-38.20207601927948,-0.061767999999999997
45,300.0,-0.0660469665527344,-0.0018936635975843,-38.06971166387158,-0.060778
46,300.0,-0.0650472229003906,-0.0018862243968815,-37.920155942292226,-0.059908
47,300.0,-0.0640486938476563,-0.0018795804940117,-37.78658867781151,-0.058971
48,300.0,-0.0630477233886719,-0.0018713243713832,-37.62060977409835,-0.057995000000000005
49,300.0,-0.0620443054199219,-0.0018652193040737,-37.497875117078124,-0.057076999999999996
50,300.0,-0.0610421142578125,-0.0018555679857501,-37.30384756845523,-0.056027
51,300.0,-0.060042364501953105,-0.0018455881390878,-37.1032153730811,-0.055171000000000005
52,300.0,-0.05904017333984379,-0.0018407953770601,-37.00686295404487,-0.05424299999999999
53,300.0,-0.0580355346679688,-0.0018308640490408,-36.80720616462547,-0.053216
54,300.0,-0.05704189453125,-0.0018224116363193,-36.637281096845726,-0.052158
55,300.0,-0.056034814453125,-0.0018134996359498,-36.45811660065539,-0.051229
56,300.0,-0.0550350646972656,-0.0018055888016921,-36.29907928294198,-0.050089
57,300.0,-0.054034094238281205,-0.0017952015461731,-36.09025664776446,-0.049324
58,300.0,-0.0530355712890625,-0.001787542124008,-35.93627365220538,-0.048308
59,300.0,-0.0520333740234375,-0.001774883543804,-35.681788906839294,-0.047211
60,300.0,-0.051033627319335896,-0.0017642499421915,-35.46801379501226,-0.04618
61,300.0,-0.0500302124023438,-0.0017533951613928,-35.24979215537775,-0.045351999999999996
62,300.0,-0.0490353485107422,-0.0017434938372879,-35.05073855671063,-0.04421
63,300.0,-0.048030712890625,-0.0017311603484384,-34.80278936187528,-0.04328
64,300.0,-0.047028521728515606,-0.0017199057427028,-34.57652974755337,-0.042369
65,300.0,-0.0460287719726562,-0.0017071286862261,-34.319663186564675,-0.041507999999999996
66,300.0,-0.0450314666748047,-0.0016950326517566,-34.076487711724496,-0.040402
67,300.0,-0.0440317169189453,-0.001681238471789,-33.79917316933376,-0.039564999999999996
