,Temp,Field,Moment_emu,Moment_emu_g,Field_True
0,300.0,-7.0000078125,-0.178712430315167,-86.46985151404469,-6.764925
1,300.0,-6.500039453125,-0.178546765076591,-86.38969453472635,-6.28322
2,300.0,-6.000032421875,-0.178367641539959,-86.3030257697841,-5.799313
3,300.0,-5.500040234375,-0.178166723423862,-86.20581171682343,-5.316038
4,300.0,-5.000037890625,-0.177942253675682,-86.09720222748747,-4.832623
5,300.0,-4.50003046875,-0.177690930025621,-85.97559950145204,-4.349575
6,300.0,-4.000032421875,-0.177411042119851,-85.84017598552856,-3.8666050000000003
7,300.0,-3.50004921875,-0.177079001651416,-85.67951849823685,-3.3831629999999997
8,300.0,-3.0000306640625,-0.176693943471115,-85.49320843790039,-2.899338
9,300.0,-2.500037890625,-0.17621549054304,-85.26170941136853,-2.4161
10,300.0,-2.000036328125,-0.175602431933649,-84.96508154485717,-1.9329150000000002
11,300.0,-1.50004599609375,-0.174756710970682,-84.55588020412723,-1.4495799999999999
12,300.0,-1.0000236328125,-0.173311514198711,-83.85662302285267,-0.9662440000000001
13,300.0,-0.95002890625,-0.173102555083103,-83.75551833938289,-0.91775
14,300.0,-0.90004765625,-0.172881277113097,-83.64845318909646,-0.869359
15,300.0,-0.8500455078125,-0.17261732766333,-83.52074148102827,-0.820809
16,300.0,-0.80004091796875,-0.172320504023589,-83.3771236251858,-0.7724270000000001
17,300.0,-0.750044970703125,-0.171987718049131,-83.21610542546352,-0.723916
18,300.0,-0.70003671875,-0.171602391864083,-83.029665691267,-0.675545
19,300.0,-0.650045654296875,-0.171163302142881,-82.81721251760291,-0.627235
20,300.0,-0.600028857421875,-0.170639313134742,-82.5636808989636,-0.578851
21,300.0,-0.550043896484375,-0.170009528837621,-82.25896032322137,-0.5304949999999999
22,300.0,-0.500035693359375,-0.169240141822011,-81.88669309547844,-0.48213999999999996
23,300.0,-0.450049462890625,-0.168264176536143,-81.41447315418482,-0.433838
24,300.0,-0.400024145507812,-0.16698461955116,-80.79536063750025,-0.385323
25,300.0,-0.35004404296875,-0.165232631780191,-79.94766290241296,-0.33692
26,300.0,-0.30004072265625,-0.162679977770826,-78.71256351527317,-0.288381
27,300.0,-0.25003740234375,-0.158662712087243,-76.76881306355988,-0.23994400000000002
28,300.0,-0.200035290527344,-0.151680095192153,-73.39028004807186,-0.191347
29,300.0,-0.150012414550781,-0.138266798847524,-66.90026846248428,-0.142725
30,300.0,-0.100026202392578,-0.112064989638972,-54.22254622644719,-0.094154
31,300.0,-0.0800202270507812,-0.0964636060676142,-46.673830569400515,-0.074985
32,300.0,-0.0790314819335938,-0.0954868636420123,-46.201234609733255,-0.073589
33,300.0,-0.07803050537109371,-0.0946034114358971,-45.77377704034193,-0.07266900000000001
34,300.0,-0.0770283142089844,-0.0937173104148141,-45.3450378441687,-0.071564
35,300.0,-0.07602734375,-0.0928237053112817,-44.912667804332244,-0.07061100000000001
36,300.0,-0.07502637329101561,-0.0919204773795205,-44.475641767559125,-0.069597
37,300.0,-0.0740217407226563,-0.0910093993647413,-44.034817475053366,-0.068772
38,300.0,-0.07301954345703121,-0.0900801550983418,-43.58520345775117,-0.068618
39,300.0,-0.0720210144042969,-0.0891454018991289,-43.13292394817439,-0.066726
40,300.0,-0.0710188232421875,-0.0881989113837722,-42.67496534855145,-0.065582
41,300.0,-0.0700178527832031,-0.0872430378863489,-42.21246680134554,-0.06479700000000001
42,300.0,-0.0690144348144531,-0.0862761387069897,-41.74463348767622,-0.063777
43,300.0,-0.0680171325683594,-0.085311293945773,-41.27779420241005,-0.062852
44,300.0,-0.0670186096191406,-0.0843307014110927,-40.80333537086681,-0.061767999999999997
45,300.0,-0.0660139709472656,-0.0833413534254834,-40.3246402221271,-0.060778
46,300.0,-0.0650117736816406,-0.0823500030600681,-39.84497622368736,-0.059908
47,300.0,-0.0640132507324219,-0.0813394453303156,-39.356018758982955,-0.058971
48,300.0,-0.0630171691894531,-0.080331976585899,-38.86855589710416,-0.057995000000000005
49,300.0,-0.0620088623046875,-0.0793036752995265,-38.37101322820575,-0.057076999999999996
50,300.0,-0.06100911865234371,-0.0782691690949525,-37.87046831511763,-0.056027
