,Temp,Field,Moment_emu,Moment_emu_g,Field_True
0,300.0,-7.00002578125,-0.0103292515583162,-62.187693761009754,-6.764925
1,300.0,-6.5000484375,-0.0103434561221074,-62.273212935179224,-6.28322
2,300.0,-6.000041796875,-0.0103528544452279,-62.32979593509794,-5.799313
3,300.0,-5.5000453125,-0.0103570967241104,-62.355336753665895,-5.316038
4,300.0,-5.00004140625,-0.0103595201424037,-62.36992704550145,-4.832623
5,300.0,-4.500025390625,-0.0103587287705452,-62.36516255791881,-4.349575
6,300.0,-4.00002890625,-0.0103522054346735,-62.32588853973858,-3.8666050000000003
7,300.0,-3.500046875,-0.0103401816131503,-62.253498616180195,-3.3831629999999997
8,300.0,-3.000018359375,-0.0103164232318793,-62.11046028175715,-2.899338
9,300.0,-2.500029296875,-0.0102788072830686,-61.88399187870173,-2.4161
10,300.0,-2.00003515625,-0.0102108339181079,-61.47475537398342,-1.9329150000000002
11,300.0,-1.50004111328125,-0.0100832721586659,-60.706764432238195,-1.4495799999999999
12,300.0,-1.00003837890625,-0.0098160204788403,-59.09776444532926,-0.9662440000000001
13,300.0,-0.95002041015625,-0.0097711945492399,-58.827888049464164,-0.91775
14,300.0,-0.900048828125,-0.0097225175402375,-58.53482606796891,-0.869359
15,300.0,-0.85004306640625,-0.0096700008829051,-58.218647322093574,-0.820809
16,300.0,-0.800043408203125,-0.00961027661839,-57.859074873809426,-0.7724270000000001
17,300.0,-0.750021728515625,-0.0095413718820603,-57.44423100856301,-0.723916
18,300.0,-0.700035546875,-0.0094637050318405,-56.97663446784729,-0.675545
19,300.0,-0.650050537109375,-0.0093733315542516,-56.432537142238914,-0.627235
20,300.0,-0.600032568359375,-0.0092680459466224,-55.79866071007717,-0.578851
21,300.0,-0.550039013671875,-0.0091403840816553,-55.03006707880468,-0.5304949999999999
22,300.0,-0.500035693359375,-0.008989203399446,-54.11987741842767,-0.48213999999999996
23,300.0,-0.450044580078125,-0.0088032353086619,-53.000248700537625,-0.433838
24,300.0,-0.400033911132812,-0.0085715640212477,-51.60546196370636,-0.385323
25,300.0,-0.350046459960937,-0.0082754706048114,-49.82281908759527,-0.33692
26,300.0,-0.300023608398438,-0.0078863271504044,-47.47996454144179,-0.288381
27,300.0,-0.25004228515625,-0.0073594091556533,-44.30763257627003,-0.23994400000000002
28,300.0,-0.200042626953125,-0.006629922434018,-39.91572706485328,-0.191347
29,300.0,-0.150038073730469,-0.0055979533768095,-33.70271392075461,-0.142725
30,300.0,-0.100028643798828,-0.0041365534945986,-24.90429442015316,-0.094154
31,300.0,-0.0800410034179688,-0.0034160723856684,-20.566607579070183,-0.074985
32,300.0,-0.079043701171875,-0.003369578646508,-20.28669006555166,-0.073589
33,300.0,-0.0780439514160156,-0.0033316015480567,-20.058047345884354,-0.07266900000000001
34,300.0,-0.0770417602539063,-0.00329430159908,-19.833481433129837,-0.071564
35,300.0,-0.0760383422851562,-0.0032545339830643,-19.594058827103876,-0.07061100000000001
36,300.0,-0.0750434814453125,-0.0032144588263784,-19.35278465952871,-0.069597
37,300.0,-0.0740388427734375,-0.0031721390357723,-19.097996578961215,-0.068772
38,300.0,-0.0730256530761719,-0.003131185811677,-18.851435969590238,-0.068618
39,300.0,-0.0720222412109375,-0.0030896645669246,-18.601455567945425,-0.066726
40,300.0,-0.0710237121582031,-0.0030556029708174,-18.396386294942744,-0.065582
41,300.0,-0.0700190734863281,-0.0030141064780942,-18.14655491393153,-0.06479700000000001
42,300.0,-0.0690498779296875,-0.0029732887928569,-17.900810321959927,-0.063777
43,300.0,-0.068024462890625,-0.0029334697005802,-17.661077800938,-0.062852
44,300.0,-0.0670222717285156,-0.0028911719698305,-17.406422532664447,-0.061767999999999997
45,300.0,-0.0660469665527344,-0.0028490340702478,-17.152729534659056,-0.060778
46,300.0,-0.06504966430664061,-0.0028106906158196,-16.921881153413043,-0.059908
47,300.0,-0.0640511352539063,-0.0027693305007258,-16.67287083965972,-0.058971
48,300.0,-0.0630196105957031,-0.002724472439352,-16.402800993100456,-0.057995000000000005
49,300.0,-0.0620443054199219,-0.0026852395301862,-16.16659761216992,-0.057076999999999996
50,300.0,-0.0610445556640625,-0.002642377920781,-15.908547488717502,-0.056027
51,300.0,-0.060044812011718705,-0.0026005868273474,-15.6569424517297,-0.055171000000000005
52,300.0,-0.05904261474609371,-0.002560432744432,-15.415193105467855,-0.05424299999999999
53,300.0,-0.058041644287109395,-0.0025143401103562,-15.137690461993522,-0.053216
54,300.0,-0.057043115234375,-0.0024737277724053,-14.893182172002671,-0.052158
55,300.0,-0.05603603515625,-0.0024264257690381,-14.60839846980758,-0.051229
56,300.0,-0.055039953613281206,-0.002386458588771,-14.367774378806486,-0.050089
57,300.0,-0.0540292053222656,-0.0023450928368105,-14.118730128059937,-0.049324
58,300.0,-0.05302945556640629,-0.0023010308535873,-13.853453103512985,-0.048308
59,300.0,-0.0520248168945313,-0.0022557918984258,-13.581090069873206,-0.047211
60,300.0,-0.0510275177001953,-0.0022154909309758,-13.338456399088487,-0.04618
61,300.0,-0.0500289886474609,-0.0021686141265076,-13.056232624761284,-0.045351999999999996
62,300.0,-0.0490231292724609,-0.0021244930533445,-12.79059984674409,-0.04421
63,300.0,-0.0480221588134766,-0.0020811672422242,-12.52975497732784,-0.04328
64,300.0,-0.047018743896484395,-0.0020365853831747,-12.261348018487276,-0.042369
65,300.0,-0.0460275512695313,-0.0019926303729397,-11.996715029318231,-0.041507999999999996
66,300.0,-0.0450241363525391,-0.0019489957582774,-11.734010995179952,-0.040402
67,300.0,-0.044032940673828104,-0.0019046835244538,-11.467227326360339,-0.039564999999999996
68,300.0,-0.0430209716796875,-0.0018592378908695,-11.19361997657708,-0.038561
69,300.0,-0.0420187774658203,-0.0018114718240303,-10.906042360716564,-0.037516
70,300.0,-0.041019027709960895,-0.0017663916736399,-10.634635417885223,-0.036472000000000004
71,300.0,-0.0400229461669922,-0.0017229344955634,-10.372999648179988,-0.035547
72,300.0,-0.0390256408691406,-0.0016771390674807,-10.097286345896398,-0.034649
73,300.0,-0.038021005249023396,-0.0016288719097704,-9.806691891355705,-0.033665
74,300.0,-0.0370163665771484,-0.001583720331006,-9.534854910992305,-0.032596
75,300.0,-0.0360178405761719,-0.001538546984835,-9.262886879041288,-0.031642
76,300.0,-0.0350217590332031,-0.0014932418890193,-8.990125642809064,-0.03084
77,300.0,-0.0340146759033203,-0.0014481097324617,-8.718405594659176,-0.02973
78,300.0,-0.0330137084960937,-0.0014010114558902,-8.434848438212379,-0.028868
79,300.0,-0.0320066253662109,-0.0013557525041326,-8.162365014224132,-0.027833999999999998
80,300.0,-0.0310154327392578,-0.0013067387426212,-7.867275600074653,-0.026548000000000002
81,300.0,-0.030016903686523398,-0.0012611078052211,-7.592552620869004,-0.025764999999999996
82,300.0,-0.0290134887695313,-0.0012157189310607,-7.319286993586316,-0.024832
83,300.0,-0.028012518310546897,-0.0011665660220112,-7.023359835827041,-0.023949
84,300.0,-0.0270078796386719,-0.0011214292099986,-6.75161175931438,-0.022893
85,300.0,-0.026009353637695302,-0.0010726048168531,-6.457662445382243,-0.021838999999999997
86,300.0,-0.025007160949707,-0.001026643271221,-6.180949025400666,-0.020949000000000002
87,300.0,-0.0240098571777344,-0.0009770842447818,-5.882576820803381,-0.019971
88,300.0,-0.023010107421875,-0.0009313192670249,-5.60704684598791,-0.01904
89,300.0,-0.022011581420898402,-0.0008833854203593,-5.318459104620765,-0.017943
90,300.0,-0.021013053894043,-0.0008375943308188,-5.042771922713096,-0.017117
91,300.0,-0.0200120849609375,-0.0007887884196923,-4.748933880554251,-0.016066
92,300.0,-0.0190208908081055,-0.0007416377340022,-4.465061192803043,-0.015085
93,300.0,-0.018023587036132802,-0.0006922093430577,-4.167475484699996,-0.014009
94,300.0,-0.017015283203125,-0.0006451748050204,-3.8843020687810808,-0.012991999999999998
95,300.0,-0.0160179779052734,-0.0005975079975016,-3.597322047836819,-0.012153
96,300.0,-0.0150170074462891,-0.0005494941987531,-3.308252951589423,-0.011177
97,300.0,-0.0140172592163086,-0.0005023371034024,-3.0243416742067932,-0.010175
98,300.0,-0.013015066528320301,-0.0004522959333811,-2.723066703880239,-0.009132
99,300.0,-0.0120153175354004,-0.0004056394084344,-2.4421691316837046,-0.008226
100,300.0,-0.011010679626464799,-0.000358418732779,-2.1578750664005586,-0.007226000000000001
101,300.0,-0.0100109313964844,-0.0003093909676367,-1.8627013428018395,-0.0061719999999999995
102,300.0,-0.00901484909057617,-0.0002666391274316,-1.6053120894387647,-0.0053479999999999995
103,300.0,-0.00801265640258789,-0.0002112653562143,-1.2719319691645894,-0.004286
104,300.0,-0.00701290664672852,-0.0001649860506269,-0.9933054619977361,-0.003254
105,300.0,-0.00601438102722168,-0.0001156118212145,-0.6960458356783343,-0.002128
106,300.0,-0.00501096534729004,-6.90379554320489e-05,-0.4156459164592523,-0.001341
107,300.0,-0.00400632820129395,-1.89449915123459e-05,-0.11405911878737793,-0.00040300000000000004
108,300.0,-0.00300657920837402,2.8842980638043e-05,0.1736503789211369,0.000553
109,300.0,-0.0020104970932006802,7.66459556549127e-05,0.4614502020187642,0.00155
110,300.0,-0.00100463743209839,0.0001246894935898,0.7506983442895158,0.0026079999999999996
111,300.0,-1.2221866287291e-06,0.000172702139746,1.0397605013064575,0.0033590000000000004
112,300.0,0.0009985264778137211,0.0002229628301387,1.3423571032685522,0.004691
113,300.0,0.00199949741363525,0.0002705217152498,1.628687372814844,0.005487
114,300.0,0.00299802379608154,0.0003188813899928,1.9198388300449132,0.0065
115,300.0,0.004005105972290039,0.0003652799196566,2.1991831307818273,0.007448000000000001
116,300.0,0.00500607643127441,0.0004159766262422,2.504404786585028,0.008473
117,300.0,0.00600704765319824,0.0004626887015526,2.785636802084311,0.00946
118,300.0,0.00700924072265625,0.0005106751360741,3.0745411508513047,0.010478
119,300.0,0.00800776748657227,0.0005582907107053,3.3612127220393977,0.01139
120,300.0,0.00900996017456055,0.0006076117713296,3.6581522434321903,0.012422
121,300.0,0.010013375091552701,0.0006552228614775,3.944796815599826,0.01344
122,300.0,0.011007012939453099,0.0007017271052574,4.224777572622187,0.014663999999999998
123,300.0,0.0120116500854492,0.0007507380587435,4.519850080937157,0.015394999999999999
124,300.0,0.013018733215332,0.0007995242626845,4.813569475156233,0.016408000000000002
125,300.0,0.014014814758300801,0.0008472703161961,5.1010265999355795,0.017289
126,300.0,0.0150157867431641,0.0008958039835543,5.393225587028741,0.018080000000000002
127,300.0,0.0160204238891602,0.0009451120658498,5.690086971846741,0.019413
128,300.0,0.0170189483642578,0.0009903272224532,5.962306725265806,0.0202
129,300.0,0.018021142578125,0.0010394319569311,6.257943845989114,0.021393000000000002
130,300.0,0.0190184478759766,0.0010857264559918,6.536661826101458,0.0221
131,300.0,0.0200169738769531,0.0011322262801169,6.816615974406073,0.023119
132,300.0,0.0209935012817383,0.0011779722781987,7.0920316812887565,0.024149
133,300.0,0.021993249511718698,0.0012207318663138,7.349467581270093,0.025121
134,300.0,0.022995442199707,0.0012724222926184,7.660671968466808,0.02609
135,300.0,0.0239976364135742,0.0013184929700055,7.938042420772676,0.027223
136,300.0,0.0249973831176758,0.0014255338887702,8.582486777506048,0.028074
137,300.0,0.026003244018554698,0.0014115462346533,8.49827351716035,0.029093
138,300.0,0.0269944366455078,0.0014623101416343,8.803899755772495,0.029986000000000002
139,300.0,0.0279978515625,0.0015066435813869,9.0708110957802,0.031051
140,300.0,0.028996380615234397,0.0015501715249566,9.332872912115738,0.03135
141,300.0,0.0299997924804687,0.0015969552349733,9.614536207379377,0.032962
142,300.0,0.031000765991210898,0.0016412722857079,9.881348876614407,0.033962
143,300.0,0.0320102935791016,0.0016882161087777,10.16397613925333,0.035022000000000005
144,300.0,0.0330088165283203,0.0017337155406126,10.437907383668676,0.035986000000000004
145,300.0,0.034006121826171895,0.0017800385414571,10.716796959970015,0.036947
146,300.0,0.0350132049560547,0.0018245516852187,10.984790215527578,0.037933999999999996
147,300.0,0.0360166198730469,0.0018702424949866,11.259873658843572,0.038877999999999996
148,300.0,0.037015145874023395,0.0019131247648158,11.518048169248274,0.039695
149,300.0,0.0380100067138672,0.0019571871994333,11.783327911433611,0.040795
150,300.0,0.0390121978759766,0.0020033832212875,12.061453005379354,0.041805
151,300.0,0.040015615844726606,0.0020476810480662,12.328149935978757,0.042739
152,300.0,0.0410153625488281,0.0020937180029603,12.605317360596153,0.043613
153,300.0,0.0420126678466797,0.0021344073876262,12.850289513577524,0.044714
154,300.0,0.0430221923828125,0.002179585962959,13.122289027917251,0.04551
155,300.0,0.0440133850097656,0.0022254009675102,13.398120191153415,0.046556
156,300.0,0.0450119110107422,0.0022698346290664,13.665634920747992,0.047514999999999995
157,300.0,0.046011660766601604,0.0023123907991191,13.92184613372286,0.048692
158,300.0,0.0470126342773438,0.0023564338926529,14.187009432099723,0.049645
159,300.0,0.048013604736328104,0.0023992961401829,14.445063397409358,0.050589
160,300.0,0.0490145721435547,0.0024434412315863,14.710840778253196,0.051466
161,300.0,0.050015542602539105,0.0024840207040626,14.955151200270922,0.052434
162,300.0,0.0510177368164063,0.0025264990576536,15.210893915962863,0.053591999999999994
163,300.0,0.052018707275390604,0.0025706538376238,15.476729627230911,0.054362
164,300.0,0.053019677734375,0.0026117629206148,15.724228591643486,0.055575
165,300.0,0.05402431640625,0.0026537216829081,15.976843086058228,0.056449
166,300.0,0.05503017578125,0.0027004226686426,16.25800833629905,0.057434000000000006
167,300.0,0.056027484130859395,0.0027358655552686,16.47139372700815,0.058437
168,300.0,0.0570321228027344,0.0027786749403876,16.729129431947403,0.059313
169,300.0,0.0580318664550781,0.0028219565573885,16.98970822880769,0.060358
170,300.0,0.0590340576171875,0.0028612617081172,17.22634654310828,0.06138099999999999
171,300.0,0.060032586669921895,0.0029045531642589,17.486984576929885,0.06224299999999999
172,300.0,0.0610335571289063,0.00294800258432,17.74857363917687,0.063414
173,300.0,0.0620308654785156,0.0029854722607696,17.974161403325745,0.063983
174,300.0,0.06303427734375,0.0030254153378016,18.214640379785425,0.065197
175,300.0,0.06403280029296879,0.0030652461216925,18.454443290662738,0.066197
176,300.0,0.06505088500976561,0.0031090421295489,18.718118999319074,0.067285
177,300.0,0.0660359680175781,0.0031416920925376,18.914689475716745,0.068004
