,Temp,Field,Moment_emu,Moment_emu_g
0,5.00303506851196,0.009997486877441411,0.0003884683480287,5.570237281742185
1,5.52256751060486,0.009997486877441411,0.0003907131151881,5.60242493817178
2,6.32247400283814,0.009997486877441411,0.0003997633011059,5.732195312674218
3,7.09916853904724,0.009997486877441411,0.0004143540956173,5.941412326029538
4,7.88612675666809,0.009997486877441411,0.0004309697550969,6.179663824159736
5,8.68256807327271,0.009997486877441411,0.0004487986473169,6.435311834197017
6,9.4725079536438,0.009997486877441411,0.0004678252621588,6.708133956965872
7,10.2751317024231,0.009997486877441411,0.0004878856647598,6.995779534840837
8,11.0791864395142,0.009997486877441411,0.0005086537622052,7.293572730215083
9,11.8585729598999,0.009997486877441411,0.0005300560192195,7.600459122734442
10,12.677520275116,0.009997486877441411,0.0005523597981837,7.920272414449383
11,13.4727663993835,0.009997486877441411,0.0005751485024545,8.247039037202466
12,14.9733672142029,0.009997486877441411,0.0006186234333088,8.870424911224546
13,15.844042301178,0.009997486877441411,0.0006431642610758,9.22231518605965
14,16.6871309280396,0.009997486877441411,0.0006683771253712,9.583841774751935
15,17.5011901855469,0.009997486877441411,0.0006931823528143,9.939523269490966
16,18.3041210174561,0.009997486877441411,0.000717544280819,10.288848305405791
17,19.1349020004272,0.009997486877441411,0.0007420699675781,10.640521473732434
18,19.9545097351074,0.009997486877441411,0.0007662432265327,10.987141189169773
19,20.7785396575928,0.009997486877441411,0.0007903802952157,11.333241973267851
20,21.5764989852905,0.009997486877441411,0.0008140600430767,11.672785246296241
21,22.4027061462402,0.009997486877441411,0.0008373261311035,12.00639706199455
22,23.8690204620361,0.009997486877441411,0.000879034007816,12.604445193805562
23,24.7217655181885,0.009997486877441411,0.0009012108378037,12.922438167532261
24,25.5368518829346,0.009997486877441411,0.0009229524158525,13.234190075315457
25,26.3384923934937,0.009997486877441411,0.0009442261720502,13.539233898052766
26,27.1574363708496,0.009997486877441411,0.0009647942445221,13.83415894066676
27,27.9948587417603,0.009997486877441411,0.0009850432196594,14.124508455110409
28,28.791389465332,0.009997486877441411,0.0010047116886991,14.406534108102953
29,29.6216268539429,0.009997486877441411,0.0010235947432013,14.677297722989675
30,30.437255859375,0.009997486877441411,0.0010419697938239,14.940777083795526
31,31.9371118545532,0.009997486877441411,0.0010743783024357,15.405481824429307
32,32.7784366607666,0.009997486877441411,0.0010910622826935,15.644712972375967
33,33.5320358276367,0.009997486877441411,0.0011063579178923,15.864036677549468
34,34.3049736022949,0.009997486877441411,0.0011210677222615,16.07496017008173
35,35.0891647338867,0.009997486877441411,0.0011352822121303,16.278781361203038
36,35.8595809936523,0.009997486877441411,0.0011488289982776,16.473028366469745
37,36.66139793396,0.009997486877441411,0.0011617961959603,16.658964668200458
38,37.4431228637695,0.009997486877441411,0.0011741215233461,16.835697208862918
39,38.9097938537598,0.009997486877441411,0.0011962076763299,17.152389967449096
40,39.7306022644043,0.009997486877441411,0.0012068476097292,17.304955688689414
41,40.5223636627197,0.009997486877441411,0.0012169515921955,17.449836423795524
42,41.3050518035889,0.009997486877441411,0.0012264778693225,17.586433457449093
43,42.1020526885986,0.009997486877441411,0.0012355026181188,17.715839089744765
44,42.8650417327881,0.009997486877441411,0.0012439163297657,17.83648307665185
45,43.6540870666504,0.009997486877441411,0.0012518303906071,17.9499625839848
46,45.1479167938232,0.009997486877441411,0.0012655919922207,18.147289822493548
47,45.9374866485596,0.009997486877441411,0.0012719893197491,18.23902093130341
48,46.7350997924805,0.009997486877441411,0.0012779219705405,18.32408905277459
49,47.5062885284424,0.009997486877441411,0.0012834232363982,18.402971557186692
50,48.3000640869141,0.009997486877441411,0.0012884544746007,18.47511434758675
51,49.0893878936768,0.009997486877441411,0.0012930919504214,18.54161098969601
52,50.581672668457,0.009997486877441411,0.001300711598679,18.650868922841983
53,51.4041481018066,0.009997486877441411,0.0013041514550149,18.7001929310998
54,52.2336254119873,0.009997486877441411,0.0013072816298614,18.745076424740464
55,53.0307178497314,0.009997486877441411,0.0013099171020541,18.782866390222253
56,53.8104705810547,0.009997486877441411,0.0013121725580503,18.815207313597647
57,55.3351097106934,0.009997486877441411,0.00131565525723,18.86514564425007
58,56.1769618988037,0.009997486877441411,0.0013169702616637,18.884001457753083
59,56.9482707977295,0.009997486877441411,0.0013179946706513,18.898690430904786
60,57.7346878051758,0.009997486877441411,0.0013187311932151,18.9092514083037
61,58.5165748596191,0.009997486877441411,0.0013191893720458,18.91582122233725
62,60.0231857299805,0.009997486877441411,0.0013193555903644,18.91820462237453
63,60.8309020996094,0.009997486877441411,0.0013190563982622,18.913914514800688
64,61.62255859375,0.009997486877441411,0.0013185587032783,18.906778079700313
65,62.4474678039551,0.009997486877441411,0.0013178229227271,18.896227742000285
66,63.2434120178223,0.009997486877441411,0.0013168888150055,18.882833596293374
67,64.7754020690918,0.009997486877441411,0.0013145992595364,18.850003721485518
68,65.5934295654297,0.009997486877441411,0.0013130800844466,18.82822031039002
69,66.4147529602051,0.009997486877441411,0.0013113921452843,18.804016995759962
70,67.2083053588867,0.009997486877441411,0.0013095781642657,18.77800637031402
71,68.6284255981445,0.009997486877441411,0.0013059334189084,18.725744463842844
72,69.4441909790039,0.009997486877441411,0.0013036999681319,18.693719072725838
73,70.21533203125,0.009997486877441411,0.0013013797927093,18.660450139221393
74,71.0330429077148,0.009997486877441411,0.001298855045197,18.624247851978776
75,72.5268478393555,0.009997486877441411,0.0012939305469481,18.553635602926583
76,73.3411178588867,0.009997486877441411,0.0012911163710737,18.51328321011901
77,74.1326904296875,0.009997486877441411,0.0012882102658703,18.47161264511471
78,74.9464683532715,0.009997486877441411,0.0012852499403117,18.42916461588328
79,76.3956985473633,0.009997486877441411,0.001279625529082,18.348516333266417
80,77.2133941650391,0.009997486877441411,0.0012763641402224,18.301751365391453
81,77.985034942627,0.009997486877441411,0.0012731052848842,18.255022725612275
82,78.7704963684082,0.009997486877441411,0.0012697579226579,18.20702498792515
83,80.2856330871582,0.009997486877441411,0.0012631915781208,18.112870348735303
84,81.1027221679688,0.009997486877441411,0.0012596104228315,18.061520258553198
85,81.8927268981934,0.009997486877441411,0.0012559943985865,18.009670183345282
86,82.6900672912598,0.009997486877441411,0.0012523420169155,17.957298779975623
87,84.2155570983887,0.009997486877441411,0.0012452702460848,17.855896846641812
88,85.0892753601074,0.009997486877441411,0.0012412748997392,17.7986076819501
89,85.8827629089356,0.009997486877441411,0.0012374022877661,17.74307840215228
90,87.4509086608887,0.009997486877441411,0.0012299984550553,17.636915042375968
91,88.282642364502,0.009997486877441411,0.0012259958576297,17.579521904641524
92,89.0531349182129,0.009997486877441411,0.0012220161923172,17.522457589865212
93,90.5841484069824,0.009997486877441411,0.0012143665424081,17.41276946383854
94,91.4168319702148,0.009997486877441411,0.0012102549748763,17.353813806657584
95,92.2145881652832,0.009997486877441411,0.0012061379599846,17.294780039928302
96,93.7521133422852,0.009997486877441411,0.0011982630892721,17.18186247880843
97,94.5867347717285,0.009997486877441411,0.0011940338521745,17.12121956086177
98,95.3872413635254,0.009997486877441411,0.0011898532308343,17.061273742963866
99,96.8934020996094,0.009997486877441411,0.0011819174494434,16.94748278525093
100,97.7154388427734,0.009997486877441411,0.0011776281318101,16.885978374105246
101,98.527961730957,0.009997486877441411,0.0011733625105753,16.824813744985658
102,100.082324981689,0.009997486877441411,0.0011652835672829,16.708969992585313
103,100.91125869751,0.009997486877441411,0.0011610020037193,16.647576766838256
104,101.711833953857,0.009997486877441411,0.0011567019157475,16.58591792009607
105,103.247596740723,0.009997486877441411,0.0011485915741265,16.46962394789934
106,104.047138214111,0.009997486877441411,0.0011442493851311,16.407361415702606
107,104.838108062744,0.009997486877441411,0.0011399339167905,16.3454820302624
108,106.373767852783,0.009997486877441411,0.0011317248548405,16.227772509901058
109,107.231826782227,0.009997486877441411,0.001127351669643,16.165065523989103
110,108.033931732178,0.009997486877441411,0.0011230491955691,16.103372462992542
111,109.564701080322,0.009997486877441411,0.0011148037342372,15.985141012864926
112,110.421779632568,0.009997486877441411,0.0011104157070072,15.922221207444792
113,111.212257385254,0.009997486877441411,0.0011060284010337,15.859311744102378
114,112.794799804688,0.009997486877441411,0.0010977627567735,15.740790891504156
115,113.602649688721,0.009997486877441411,0.0010933774436928,15.677910004198448
116,115.137626647949,0.009997486877441411,0.0010851401299395,15.559795381983077
117,115.940559387207,0.009997486877441411,0.0010807689674668,15.49711739986808
118,117.470512390137,0.009997486877441411,0.0010725320860925,15.37900897752366
119,118.286201477051,0.009997486877441411,0.0010681637765052,15.316371902856321
120,119.801368713379,0.009997486877441411,0.0010601612968783,15.201624560916258
121,120.614368438721,0.009997486877441411,0.0010557935837807,15.138996039298823
122,122.150062561035,0.009997486877441411,0.0010476755718797,15.022592083161742
123,123.005168914795,0.009997486877441411,0.0010433785089524,14.960976612451962
124,124.525894165039,0.009997486877441411,0.0010353072644018,14.845243252104959
125,125.353351593018,0.009997486877441411,0.0010309846547242,14.783261467223973
126,126.903823852539,0.009997486877441411,0.0010228542487538,14.666679792856323
127,127.714183807373,0.009997486877441411,0.0010186219043493,14.605992319318897
128,129.226501464844,0.009997486877441411,0.0010107230802178,14.49273129076283
